row_id,hotel,arrival_date_year,arrival_date_month,actual_is_canceled,predicted_cancel_prob
7235,Resort Hotel,2016,July,1,0.83
51718,City Hotel,2016,May,1,1.0
53388,City Hotel,2016,June,1,0.77
13313,Resort Hotel,2017,August,1,0.65
10849,Resort Hotel,2017,April,1,0.97
2891,Resort Hotel,2015,November,1,0.41
109989,City Hotel,2017,April,0,0.07
95617,City Hotel,2016,August,0,0.08
117853,City Hotel,2017,August,0,0.34
80095,City Hotel,2016,September,1,1.0
20707,Resort Hotel,2016,February,0,0.0
116461,City Hotel,2017,July,0,0.08
45245,City Hotel,2015,October,1,1.0
42094,City Hotel,2015,August,1,0.9633333333333334
40677,City Hotel,2015,August,1,1.0
28857,Resort Hotel,2016,October,0,0.02
4469,Resort Hotel,2016,March,1,0.98
83747,City Hotel,2016,February,0,0.03
3715,Resort Hotel,2015,December,1,0.39200980392156864
3448,Resort Hotel,2015,December,0,0.09
111160,City Hotel,2017,May,0,0.23
118436,City Hotel,2017,August,0,0.57
73369,City Hotel,2017,August,1,0.3
51258,City Hotel,2016,May,1,1.0
45214,City Hotel,2015,October,1,1.0
29674,Resort Hotel,2016,October,0,0.03
29596,Resort Hotel,2016,October,0,0.23
84262,City Hotel,2016,February,0,0.14
76738,City Hotel,2015,August,0,0.0
68825,City Hotel,2017,May,1,0.66
111686,City Hotel,2017,May,0,0.0
95045,City Hotel,2016,August,0,0.02
27448,Resort Hotel,2016,August,0,0.08
15171,Resort Hotel,2015,September,1,1.0
38772,Resort Hotel,2017,July,0,0.16
56093,City Hotel,2016,August,1,0.8
88455,City Hotel,2016,May,0,0.01
104164,City Hotel,2017,January,0,0.44
79478,City Hotel,2015,October,0,0.0
85776,City Hotel,2016,March,0,0.68
12476,Resort Hotel,2017,July,1,0.8325
108548,City Hotel,2017,March,0,0.0
32411,Resort Hotel,2017,January,0,0.16
116829,City Hotel,2017,July,0,0.40333333333333327
107948,City Hotel,2017,March,0,0.14
68383,City Hotel,2017,May,1,0.66
72590,City Hotel,2017,July,1,0.81
67575,City Hotel,2017,May,1,0.67
23742,Resort Hotel,2016,April,0,0.1
115811,City Hotel,2017,July,0,0.43
62531,City Hotel,2017,January,1,1.0
103815,City Hotel,2016,December,0,0.22
9177,Resort Hotel,2016,November,1,0.05
50438,City Hotel,2016,April,0,0.05
9237,Resort Hotel,2016,November,1,0.6
31216,Resort Hotel,2016,December,0,0.01
22516,Resort Hotel,2016,March,0,0.0
5375,Resort Hotel,2016,April,1,0.06362246913583566
23545,Resort Hotel,2016,April,0,0.4144
104919,City Hotel,2017,January,0,0.0
28841,Resort Hotel,2016,October,0,0.01
67248,City Hotel,2017,April,1,0.4
4039,Resort Hotel,2016,February,1,1.0
65333,City Hotel,2017,March,1,0.97
31862,Resort Hotel,2017,January,0,0.26
6672,Resort Hotel,2016,June,1,0.8
54452,City Hotel,2016,July,1,0.42
96348,City Hotel,2016,August,0,0.24
96595,City Hotel,2016,September,0,0.09
8433,Resort Hotel,2016,September,1,0.92
57347,City Hotel,2016,September,1,1.0
110737,City Hotel,2017,April,0,0.64
56030,City Hotel,2016,August,1,1.0
75451,City Hotel,2015,September,1,1.0
66082,City Hotel,2017,April,1,0.47111111111111115
24872,Resort Hotel,2016,May,0,0.11
94150,City Hotel,2016,July,0,0.0
79418,City Hotel,2016,January,1,1.0
9165,Resort Hotel,2016,October,1,0.07333333333333333
22249,Resort Hotel,2016,March,0,0.0
49586,City Hotel,2016,April,0,0.12
32175,Resort Hotel,2017,January,0,0.1576451543839672
9605,Resort Hotel,2016,December,1,0.5082310744810745
38662,Resort Hotel,2017,July,0,0.73
14368,Resort Hotel,2016,July,1,0.65
20185,Resort Hotel,2016,November,0,0.02
40,Resort Hotel,2015,July,1,0.7
23533,Resort Hotel,2016,April,0,0.15666666666666665
38004,Resort Hotel,2017,July,0,0.13595238095238094
100666,City Hotel,2016,October,0,0.01
6209,Resort Hotel,2016,May,1,0.9231372549019607
9822,Resort Hotel,2017,January,1,0.42
14369,Resort Hotel,2017,January,0,0.19
66346,City Hotel,2017,April,1,0.36
117252,City Hotel,2017,July,0,0.0
96494,City Hotel,2016,September,0,0.23
22453,Resort Hotel,2016,March,0,0.26
37435,Resort Hotel,2017,June,0,0.16
43683,City Hotel,2015,September,0,0.10280952380952382
98288,City Hotel,2016,September,0,0.4
82894,City Hotel,2016,February,1,1.0
16606,Resort Hotel,2015,August,0,0.04
75021,City Hotel,2015,July,1,1.0
102493,City Hotel,2017,March,0,0.03
40610,City Hotel,2015,August,0,0.0
54232,City Hotel,2016,July,1,0.8
4930,Resort Hotel,2016,April,1,0.7266666666666667
32747,Resort Hotel,2017,February,0,0.17
83591,City Hotel,2016,February,0,0.30583333333333335
93073,City Hotel,2016,July,0,0.24
68036,City Hotel,2017,May,1,1.0
118725,City Hotel,2017,August,0,0.0
108517,City Hotel,2017,March,0,0.0
90663,City Hotel,2016,June,0,0.32
81575,City Hotel,2016,May,1,1.0
50196,City Hotel,2016,April,1,0.93
19715,Resort Hotel,2015,December,0,0.05
2883,Resort Hotel,2015,November,0,0.0
85965,City Hotel,2016,March,0,0.01
105486,City Hotel,2017,February,0,0.05
40582,City Hotel,2015,August,1,0.6843043462815137
35345,Resort Hotel,2017,April,0,0.03
109986,City Hotel,2017,April,0,0.43
49674,City Hotel,2016,April,1,1.0
34761,Resort Hotel,2017,March,0,0.24
117049,City Hotel,2017,July,0,0.01
38888,Resort Hotel,2017,July,0,0.0
98601,City Hotel,2016,September,0,0.01
77777,City Hotel,2015,September,0,0.0
76563,City Hotel,2015,September,1,1.0
48217,City Hotel,2016,March,1,0.65
89458,City Hotel,2016,May,0,0.0
15158,Resort Hotel,2015,September,1,1.0
90126,City Hotel,2016,May,0,0.01
46112,City Hotel,2015,December,0,0.0
94194,City Hotel,2016,July,0,0.02
42553,City Hotel,2015,September,0,0.04
97500,City Hotel,2016,September,0,0.32
82937,City Hotel,2016,January,1,1.0
306,Resort Hotel,2015,July,0,0.34
110082,City Hotel,2017,April,0,0.09
113679,City Hotel,2017,June,0,0.06566666666666668
110068,City Hotel,2017,April,0,0.04
29396,Resort Hotel,2016,October,0,0.06
86537,City Hotel,2016,April,0,0.21
118234,City Hotel,2017,August,0,0.05
20336,Resort Hotel,2016,January,0,0.076
56000,City Hotel,2016,August,1,0.76
49730,City Hotel,2016,April,0,0.01
68492,City Hotel,2017,May,1,1.0
114109,City Hotel,2017,June,0,0.02
69316,City Hotel,2017,May,1,1.0
2504,Resort Hotel,2015,October,0,0.0
17758,Resort Hotel,2015,October,0,0.0
110870,City Hotel,2017,May,0,0.18
13572,Resort Hotel,2017,August,1,0.71
22809,Resort Hotel,2016,April,0,0.04
34721,Resort Hotel,2017,March,0,0.01
4445,Resort Hotel,2016,March,1,0.575
26848,Resort Hotel,2016,August,0,0.21
101419,City Hotel,2016,November,0,0.0
35630,Resort Hotel,2017,April,0,0.0
56170,City Hotel,2016,August,1,0.92
77546,City Hotel,2015,September,1,1.0
58272,City Hotel,2016,October,1,1.0
36775,Resort Hotel,2017,May,0,0.01
76945,City Hotel,2015,September,1,1.0
43624,City Hotel,2015,September,0,0.0
27591,Resort Hotel,2016,August,0,0.07
108795,City Hotel,2017,March,0,0.04
111744,City Hotel,2017,May,0,0.0
62453,City Hotel,2017,January,1,1.0
73468,City Hotel,2017,August,1,0.73
2497,Resort Hotel,2015,October,0,0.0
91778,City Hotel,2016,June,0,0.0
78541,City Hotel,2015,October,0,0.01
34546,Resort Hotel,2017,March,0,0.0
100679,City Hotel,2016,October,0,0.37166666666666665
59813,City Hotel,2016,November,1,0.12
41825,City Hotel,2015,August,0,0.0
112750,City Hotel,2017,May,0,0.45
30243,Resort Hotel,2016,November,0,0.18
26171,Resort Hotel,2016,July,0,0.48
19366,Resort Hotel,2015,December,1,0.92
118200,City Hotel,2017,August,0,0.07
78662,City Hotel,2015,October,0,0.4471666666666666
107467,City Hotel,2017,March,0,0.0
29786,Resort Hotel,2016,November,0,0.01
27777,Resort Hotel,2016,September,0,0.07
18269,Resort Hotel,2015,November,0,0.02
24659,Resort Hotel,2016,May,0,0.16
24822,Resort Hotel,2016,May,0,0.02
40198,City Hotel,2015,July,1,0.84
29452,Resort Hotel,2016,October,0,0.13
58761,City Hotel,2016,October,1,0.82
107201,City Hotel,2017,March,0,0.14
52578,City Hotel,2016,June,1,1.0
78622,City Hotel,2015,October,0,0.0
82958,City Hotel,2015,August,0,0.01
60151,City Hotel,2016,November,1,0.98
41306,City Hotel,2015,August,0,0.0
36298,Resort Hotel,2017,May,0,0.05
114955,City Hotel,2017,June,0,0.02
48219,City Hotel,2016,March,1,0.47
52711,City Hotel,2016,June,0,0.0
51463,City Hotel,2016,May,1,1.0
111847,City Hotel,2017,May,0,0.0
50683,City Hotel,2016,May,0,0.0
46176,City Hotel,2015,December,0,0.01
87041,City Hotel,2016,April,0,0.03
46118,City Hotel,2015,December,0,0.07
35667,Resort Hotel,2017,April,0,0.05
18274,Resort Hotel,2016,January,0,0.0
40177,City Hotel,2015,July,1,0.7
43902,City Hotel,2015,September,0,0.0
97902,City Hotel,2016,September,0,0.0
94480,City Hotel,2016,August,0,0.42
90324,City Hotel,2016,June,0,0.06333333333333332
42113,City Hotel,2015,August,0,0.0
43526,City Hotel,2015,September,1,0.7974715459549049
105909,City Hotel,2017,April,1,0.01
66361,City Hotel,2017,April,1,1.0
15637,Resort Hotel,2015,July,0,0.01
3614,Resort Hotel,2015,December,0,0.05
117887,City Hotel,2017,August,0,0.0
3097,Resort Hotel,2015,November,1,0.53
48004,City Hotel,2016,March,1,0.63
31292,Resort Hotel,2016,December,0,0.09
61717,City Hotel,2016,December,1,0.92
2829,Resort Hotel,2015,October,1,0.76
102465,City Hotel,2016,November,0,0.05
16491,Resort Hotel,2015,August,0,0.04666666666666667
27853,Resort Hotel,2016,September,0,0.0
54174,City Hotel,2016,July,1,0.67
113287,City Hotel,2017,June,0,0.29
81942,City Hotel,2016,August,1,1.0
118483,City Hotel,2017,August,0,0.51
116516,City Hotel,2017,July,0,0.02
20304,Resort Hotel,2016,January,0,0.07154761904761904
106355,City Hotel,2017,February,0,0.15523809523809523
78894,City Hotel,2015,October,0,0.05
102926,City Hotel,2016,December,0,0.04
85736,City Hotel,2016,March,0,0.05
60895,City Hotel,2016,November,1,0.47
51565,City Hotel,2016,May,1,0.8
23737,Resort Hotel,2016,May,0,0.06
102597,City Hotel,2016,November,0,0.02
26646,Resort Hotel,2016,August,0,0.385
78801,City Hotel,2015,October,0,0.0
80572,City Hotel,2015,November,1,0.95
6983,Resort Hotel,2016,July,1,0.96
55818,City Hotel,2016,August,1,0.32
80531,City Hotel,2015,November,0,0.0
55063,City Hotel,2016,August,1,1.0
22750,Resort Hotel,2016,April,0,0.01
114613,City Hotel,2017,June,0,0.3
23321,Resort Hotel,2016,April,0,0.0
112665,City Hotel,2017,May,0,0.06333333333333332
85137,City Hotel,2016,March,0,0.61
96578,City Hotel,2016,September,0,0.09
118535,City Hotel,2017,August,0,0.49
63234,City Hotel,2017,February,1,0.77
57826,City Hotel,2016,October,1,1.0
112741,City Hotel,2017,May,0,0.06
21565,Resort Hotel,2016,February,0,0.67
5165,Resort Hotel,2016,April,1,1.0
70211,City Hotel,2017,June,1,1.0
6741,Resort Hotel,2016,June,1,0.89
116486,City Hotel,2017,July,0,0.01
69565,City Hotel,2017,June,1,1.0
104262,City Hotel,2017,January,0,0.37
37448,Resort Hotel,2017,August,0,0.25
84426,City Hotel,2016,February,0,0.42
94410,City Hotel,2016,July,0,0.01
30039,Resort Hotel,2016,November,0,0.4
62725,City Hotel,2017,January,1,0.255
89144,City Hotel,2016,May,0,0.14
10496,Resort Hotel,2017,March,1,0.3
62605,City Hotel,2017,January,1,0.1
41736,City Hotel,2015,August,0,0.06291773504273504
31336,Resort Hotel,2016,December,0,0.23
68277,City Hotel,2017,May,1,1.0
94631,City Hotel,2016,August,0,0.02
57000,City Hotel,2016,September,1,1.0
30150,Resort Hotel,2016,November,0,0.01
21479,Resort Hotel,2016,February,0,0.0
36265,Resort Hotel,2017,May,0,0.1
25728,Resort Hotel,2016,July,0,0.33
66748,City Hotel,2017,April,1,0.97
3088,Resort Hotel,2015,November,1,0.76
46300,City Hotel,2015,December,1,0.22
23390,Resort Hotel,2016,April,0,0.1
63147,City Hotel,2017,February,1,1.0
46634,City Hotel,2016,January,1,0.71
39755,Resort Hotel,2017,August,0,0.06
7673,Resort Hotel,2016,August,1,0.54
70764,City Hotel,2017,June,1,0.34
23548,Resort Hotel,2016,April,0,0.07
32859,Resort Hotel,2017,February,0,0.0
86588,City Hotel,2016,April,0,0.33
34052,Resort Hotel,2017,March,0,0.03
110438,City Hotel,2017,April,0,0.07
94100,City Hotel,2016,July,0,0.0
8563,Resort Hotel,2016,October,0,0.0
102301,City Hotel,2016,November,0,0.37
98931,City Hotel,2016,October,0,0.19285714285714284
101018,City Hotel,2016,November,0,0.1375
97158,City Hotel,2016,September,0,0.01
6707,Resort Hotel,2016,June,0,0.46
742,Resort Hotel,2015,July,1,0.11
47261,City Hotel,2016,February,0,0.03
66642,City Hotel,2017,April,1,1.0
69038,City Hotel,2017,May,1,1.0
13654,Resort Hotel,2017,August,1,0.77
51763,City Hotel,2016,May,1,1.0
45947,City Hotel,2015,November,0,0.0
58307,City Hotel,2016,October,1,0.42
57674,City Hotel,2016,September,1,0.93
72135,City Hotel,2017,July,1,1.0
19039,Resort Hotel,2016,February,1,0.93
82775,City Hotel,2016,February,1,1.0
107946,City Hotel,2017,March,0,0.7
35732,Resort Hotel,2017,April,0,0.11
72089,City Hotel,2017,July,1,0.3
84295,City Hotel,2016,February,0,0.26
85588,City Hotel,2016,March,0,0.0
79222,City Hotel,2016,December,1,1.0
67590,City Hotel,2017,May,1,1.0
39934,Resort Hotel,2017,August,0,0.06
54243,City Hotel,2016,July,1,0.66
88043,City Hotel,2016,April,0,0.08
115105,City Hotel,2017,June,0,0.47
32332,Resort Hotel,2017,January,0,0.48
106878,City Hotel,2017,February,0,0.05
50785,City Hotel,2016,May,1,0.85
49874,City Hotel,2016,April,1,1.0
111191,City Hotel,2017,May,0,0.0
58053,City Hotel,2016,October,1,1.0
47800,City Hotel,2016,March,1,0.26
95186,City Hotel,2016,August,0,0.05
111756,City Hotel,2017,May,0,0.38
52008,City Hotel,2016,May,1,0.1
114520,City Hotel,2017,June,0,0.01
64860,City Hotel,2017,March,1,0.58
78075,City Hotel,2015,October,1,1.0
54314,City Hotel,2016,July,0,0.16
37514,Resort Hotel,2017,June,0,0.4
14297,Resort Hotel,2016,February,0,0.0
48300,City Hotel,2016,March,1,1.0
74670,City Hotel,2015,October,1,1.0
39257,Resort Hotel,2017,August,0,0.07
43156,City Hotel,2015,September,0,0.0
79218,City Hotel,2015,October,0,0.04
38445,Resort Hotel,2017,July,0,0.71
43797,City Hotel,2015,September,0,0.0525
24770,Resort Hotel,2016,May,0,0.13
109106,City Hotel,2017,April,0,0.06142857142857142
14000,Resort Hotel,2016,December,0,0.33
76593,City Hotel,2015,September,1,1.0
3534,Resort Hotel,2015,December,0,0.0
92960,City Hotel,2017,January,0,0.09
116759,City Hotel,2017,July,0,0.0
36689,Resort Hotel,2017,May,0,0.21
21985,Resort Hotel,2016,March,0,0.15
89281,City Hotel,2016,May,0,0.09
52862,City Hotel,2016,June,1,0.16
109547,City Hotel,2017,April,0,0.22
18562,Resort Hotel,2015,November,0,0.0
6805,Resort Hotel,2016,July,1,0.87
84170,City Hotel,2016,February,0,0.31
50839,City Hotel,2016,May,0,0.09
41926,City Hotel,2015,August,0,0.0
20662,Resort Hotel,2016,February,0,0.02
119105,City Hotel,2017,August,0,0.16
16439,Resort Hotel,2015,August,0,0.18
116345,City Hotel,2017,July,0,0.0
55292,City Hotel,2016,August,1,1.0
53209,City Hotel,2016,June,1,1.0
117412,City Hotel,2017,August,0,0.08
10228,Resort Hotel,2017,February,1,0.84
2021,Resort Hotel,2015,September,0,0.01
38002,Resort Hotel,2017,July,0,0.11
66924,City Hotel,2017,April,1,1.0
119188,City Hotel,2017,August,0,0.0
66190,City Hotel,2017,April,1,1.0
90668,City Hotel,2016,June,0,0.0
18764,Resort Hotel,2015,November,0,0.0
83418,City Hotel,2016,January,0,0.04
101915,City Hotel,2016,November,0,0.64
31654,Resort Hotel,2016,December,0,0.17
68368,City Hotel,2017,May,1,1.0
24644,Resort Hotel,2016,May,0,0.21
48435,City Hotel,2016,March,1,0.15
13631,Resort Hotel,2017,August,1,1.0
67748,City Hotel,2017,May,1,1.0
57710,City Hotel,2016,September,1,1.0
94855,City Hotel,2016,August,0,0.09
62570,City Hotel,2017,January,1,0.14
110512,City Hotel,2017,April,0,0.06
8418,Resort Hotel,2016,September,0,0.0
2555,Resort Hotel,2015,October,0,0.02
109774,City Hotel,2017,April,0,0.0
82938,City Hotel,2016,January,1,1.0
24674,Resort Hotel,2016,May,0,0.01
53078,City Hotel,2016,June,1,1.0
108947,City Hotel,2017,March,0,0.41
10438,Resort Hotel,2017,March,1,0.28
34144,Resort Hotel,2017,March,0,0.06
8324,Resort Hotel,2016,September,1,1.0
83836,City Hotel,2016,February,0,0.0005555555555555556
101176,City Hotel,2016,November,0,0.88
55670,City Hotel,2016,August,1,0.62
24788,Resort Hotel,2016,May,0,0.2
85932,City Hotel,2016,March,0,0.41
26473,Resort Hotel,2016,July,0,0.12
92139,City Hotel,2016,June,0,0.23
119128,City Hotel,2017,August,0,0.645
3278,Resort Hotel,2015,December,0,0.01
118978,City Hotel,2017,August,0,0.165
31246,Resort Hotel,2016,December,0,0.16
39877,Resort Hotel,2017,August,0,0.34
49658,City Hotel,2016,April,1,1.0
116082,City Hotel,2017,July,0,0.0
98320,City Hotel,2016,September,0,0.175
9816,Resort Hotel,2017,January,1,0.68
101252,City Hotel,2016,November,0,0.4
55650,City Hotel,2016,August,1,1.0
2973,Resort Hotel,2015,November,0,0.1
11012,Resort Hotel,2017,April,1,0.46
53213,City Hotel,2016,June,1,1.0
73203,City Hotel,2017,August,1,0.83
78832,City Hotel,2015,October,0,0.59
103408,City Hotel,2016,December,0,0.43
117701,City Hotel,2017,August,0,0.31
41761,City Hotel,2015,August,0,0.05
106502,City Hotel,2017,February,0,0.61
38678,Resort Hotel,2017,July,0,0.08
35003,Resort Hotel,2017,April,0,0.3714285714285714
50160,City Hotel,2016,April,1,0.82
45133,City Hotel,2015,October,1,0.78
74694,City Hotel,2015,October,1,1.0
80127,City Hotel,2015,December,1,1.0
52891,City Hotel,2016,June,1,1.0
90603,City Hotel,2016,June,0,0.0
25796,Resort Hotel,2016,July,0,0.07
83285,City Hotel,2016,January,0,0.0005555555555555556
107691,City Hotel,2017,March,0,0.3
59031,City Hotel,2016,October,1,1.0
78322,City Hotel,2016,September,0,0.3325
49833,City Hotel,2016,April,1,1.0
75482,City Hotel,2015,September,1,1.0
106651,City Hotel,2017,February,0,0.008
51623,City Hotel,2016,May,1,0.81
97413,City Hotel,2016,September,0,0.12
115525,City Hotel,2017,July,0,0.18513061938061937
60337,City Hotel,2016,November,1,1.0
43012,City Hotel,2015,September,0,0.22991671369989436
44293,City Hotel,2015,October,1,1.0
57362,City Hotel,2016,September,1,0.98
98805,City Hotel,2016,October,0,0.24
108327,City Hotel,2017,March,0,0.0
45232,City Hotel,2015,October,1,1.0
12117,Resort Hotel,2017,June,1,0.975
110473,City Hotel,2017,April,0,0.32
20400,Resort Hotel,2016,January,0,0.0
117153,City Hotel,2017,July,0,0.085
2029,Resort Hotel,2015,September,1,0.30235606060606063
89755,City Hotel,2016,May,0,0.0
75626,City Hotel,2015,July,1,1.0
38358,Resort Hotel,2017,July,0,0.21
73666,City Hotel,2017,August,1,0.49
44770,City Hotel,2015,October,0,0.02
80896,City Hotel,2015,November,0,0.0
108662,City Hotel,2017,March,0,0.4533333333333335
63808,City Hotel,2017,February,1,0.13
66183,City Hotel,2017,April,1,1.0
100986,City Hotel,2016,November,0,0.196
25434,Resort Hotel,2016,June,0,0.0
52240,City Hotel,2016,June,1,1.0
37427,Resort Hotel,2017,June,0,0.0
110543,City Hotel,2017,April,0,0.84
10299,Resort Hotel,2017,February,1,0.72
16629,Resort Hotel,2015,August,0,0.0
27559,Resort Hotel,2016,August,0,0.0
33709,Resort Hotel,2017,June,0,0.14
110727,City Hotel,2017,April,0,0.6583333333333334
25113,Resort Hotel,2016,June,0,0.02
61882,City Hotel,2016,December,1,0.32
104985,City Hotel,2017,January,0,0.04
90999,City Hotel,2016,June,0,0.19
73822,City Hotel,2015,August,1,1.0
61341,City Hotel,2016,December,1,1.0
31622,Resort Hotel,2016,December,0,0.06
34012,Resort Hotel,2017,March,0,0.06
68717,City Hotel,2017,May,1,0.62
65292,City Hotel,2017,March,1,1.0
115307,City Hotel,2017,July,0,0.14
64607,City Hotel,2017,March,1,1.0
85534,City Hotel,2016,March,0,0.24
77537,City Hotel,2015,September,1,1.0
24148,Resort Hotel,2016,May,0,0.29
70871,City Hotel,2017,June,1,1.0
102293,City Hotel,2016,November,0,0.07
78398,City Hotel,2016,November,0,0.07
10013,Resort Hotel,2017,February,1,0.13
6799,Resort Hotel,2016,July,1,1.0
32997,Resort Hotel,2017,February,0,0.2125
99986,City Hotel,2016,October,0,0.02
27103,Resort Hotel,2016,August,0,0.06
1340,Resort Hotel,2015,August,1,0.57
97481,City Hotel,2016,September,0,0.17
60319,City Hotel,2016,November,1,1.0
44589,City Hotel,2015,October,0,0.0
37627,Resort Hotel,2017,June,0,0.7
8151,Resort Hotel,2016,September,0,0.0
110717,City Hotel,2017,April,0,0.85
83241,City Hotel,2016,January,0,0.03
93813,City Hotel,2016,July,0,0.3
3387,Resort Hotel,2015,December,1,1.0
66529,City Hotel,2017,April,1,1.0
67188,City Hotel,2017,April,1,1.0
39531,Resort Hotel,2017,August,0,0.09
82700,City Hotel,2016,January,0,0.0
104759,City Hotel,2017,January,0,0.58
84821,City Hotel,2016,March,0,0.05625
68028,City Hotel,2017,May,1,0.49001298701298696
113828,City Hotel,2017,June,0,0.36
48929,City Hotel,2016,April,1,0.76
92390,City Hotel,2016,July,0,0.01
12338,Resort Hotel,2017,June,1,0.4925
103171,City Hotel,2016,December,0,0.1
8411,Resort Hotel,2016,September,1,1.0
7993,Resort Hotel,2016,September,1,1.0
64668,City Hotel,2017,March,1,1.0
114687,City Hotel,2017,June,0,0.28
9204,Resort Hotel,2016,November,1,0.1
29280,Resort Hotel,2016,October,0,0.17
65747,City Hotel,2017,April,1,0.63
110363,City Hotel,2017,April,0,0.01
23625,Resort Hotel,2016,April,0,0.06362246913583566
14384,Resort Hotel,2017,January,0,0.04
46740,City Hotel,2016,January,1,0.83
76291,City Hotel,2015,July,1,0.9740000000000001
